country,university,link,abbre
US,State University of New York College at Purchase,http://www.purchase.edu/,purchase
US,State University of New York College of Agriculture and Technology at Cobleskill,http://www.cobleskill.edu/,cobleskill
US,State University of New York College of Environmental Science and Forestry,http://www.esf.edu/,esf
US,State University of New York College of Optometry,http://www.sunyopt.edu/,sunyopt
US,State University of New York College of Technology at Alfred,http://www.alfredtech.edu/,alfredtech
US,State University of New York College of Technology at Farmingdale,http://www.farmingdale.edu/,farmingdale
US,State University of New York Downstate Medical Center,http://www.hscbklyn.edu/,hscbklyn
US,State University of New York Empire State College,http://www.esc.edu/,esc
US,State University of New York Health Sience Centre Syracuse,http://www.hscsyr.edu/,hscsyr
US,State University of New York Institute of Technology at Utica/Rome,http://www.sunyit.edu/,sunyit
US,State University of New York Maritime College,http://www.sunymaritime.edu/,sunymaritime
US,State University of New York School of Engineering and Applied Sciences,http://www.eng.buffalo.edu/,eng
US,State University of New York (SUNY),http://www.sunycentral.edu/,sunycentral
US,State University of New York Upstate Medical University ,http://www.upstate.edu/,upstate
US,State University of West Georgia,http://www.westga.edu/,westga
US,St. Augustine's College North Carolina,http://www.st-aug.edu/,st-aug
US,St. Bernard's Institute,http://www.sbi.edu/,sbi
US,St. Bonaventure University,http://www.sbu.edu/,sbu
US,St. Cloud State University,http://www.stcloudstate.edu/,stcloudstate
US,St. Edwards University,http://www.stedwards.edu/,stedwards
US,Stefan University,http://www.stefan-university.edu/,stefan-university
US,Stephen F. Austin State University,http://www.sfasu.edu/,sfasu
US,Stephens College,http://www.stephens.edu/,stephens
US,Sterling College,http://www.sterling.edu/,sterling
US,Stetson University,http://www.stetson.edu/,stetson
US,Stevens Institute of Technology,http://www.stevens-tech.edu/,stevens-tech
US,"St. Francis College, Brooklyn Heights",http://www.stfranciscollege.edu/,stfranciscollege
US,"St. Francis College, Fort Wayne",http://www.sfc.edu/,sfc
US,"St. Francis College, Loretto",http://www.sfcpa.edu/,sfcpa
US,St. Francis Medical Center College of Nursing,http://www.osfsaintfrancis.org/,osfsaintfrancis
US,St. George's University,http://www.sgu.edu/,sgu
US,Stillman College,http://www.stillman.edu/,stillman
US,St. John Fisher College,http://www.sjfc.edu/,sjfc
US,St. John's College Maryland,http://www.sjca.edu/,sjca
US,St. John's College New Mexico,http://www.sjcsf.edu/,sjcsf
US,St. John's Seminary,http://www.stjohnsem.edu/,stjohnsem
US,St. John's University,http://www.stjohns.edu/,stjohns
US,St. Joseph College,http://www.sjc.edu/,sjc
US,St. Joseph College of Nursing,http://www.stfrancis.edu/sjcn/sjcnhome.htm,stfrancis
US,St. Joseph's College,http://www.saintjoe.edu/,saintjoe
US,St. Joseph's College New York,http://www.sjcny.edu/,sjcny
US,"St. Joseph's College New York, Suffolk Campus",http://www.sjcny.edu/patchogue/,sjcny
US,St. Joseph's College of Maine,http://www.sjcme.edu/,sjcme
US,St. Joseph's University,http://www.sju.edu/,sju
US,St. Lawrence University,http://www.stlawu.edu/,stlawu
US,St. Leo College,http://www.saintleo.edu/,saintleo
US,St. Louis Christian College,http://www.slcc4ministry.edu/,slcc4ministry
US,St. Louis College of Pharmacy,http://www.stlcop.edu/,stlcop
US,St. Louis University,http://www.slu.edu/,slu
US,St. Luke's College,http://www.saint-lukes.org/about/slc/,saint-lukes
US,St. Martin's College,http://www.stmartin.edu/,stmartin
US,St. Mary College,http://www.smcks.edu/,smcks
US,St. Mary-of-the-Woods College,http://www.smwc.edu/,smwc
US,St. Mary's College Indiana,http://www.saintmarys.edu/,saintmarys
US,St. Mary's College of California,http://www.stmarys-ca.edu/,stmarys-ca
US,St. Mary's College of Maryland,http://www.smcm.edu/,smcm
US,St. Mary's University of Minnesota,http://www.smumn.edu/,smumn
US,St. Mary's University of San Antonio,http://www.stmarytx.edu/,stmarytx
US,St. Meinrad College,http://www.saintmeinrad.edu/,saintmeinrad
US,St. Michael's College,http://www.smcvt.edu/,smcvt
US,St. Norbert College,http://www.snc.edu/,snc
US,St. Olaf College,http://www.stolaf.edu/,stolaf
US,Stonehill College,http://www.stonehill.edu/,stonehill
US,St. Paul's College,http://www.saintpauls.edu/,saintpauls
US,St. Petersburg College,http://www.spcollege.edu/,spcollege
US,St. Peter's College,http://www.spc.edu/,spc
US,Strayer University,http://www.strayer.edu/,strayer
US,St. Thomas Aquinas College,http://www.stac.edu/,stac
US,St. Thomas University,http://www.stu.edu/,stu
US,St. Vincent College,http://www.stvincent.edu/,stvincent
US,St. Xavier University,http://www.sxu.edu/,sxu
US,Suffolk University,http://www.suffolk.edu/,suffolk
US,Sullivan College,http://www.sullivan.edu/,sullivan
US,Sul Ross State University,http://www.sulross.edu/,sulross
US,Susquehanna University,http://www.susqu.edu/,susqu
US,Swarthmore College,http://www.swarthmore.edu/,swarthmore
US,Sweet Briar College,http://www.sbc.edu/,sbc
US,Syracuse University,http://www.syr.edu/,syr
US,Tabor College,http://www.tabor.edu/,tabor
US,Talladega College,http://www.talladega.edu/,talladega
US,Tarleton State University,http://www.tarleton.edu/,tarleton
US,Taylor University,http://www.tayloru.edu/,tayloru
US,"Taylor University, Fort Wayne Campus",http://www.tayloru.edu/fw/,tayloru
US,"Teachers College, Columbia University",http://www.tc.columbia.edu/,tc
US,Temple University,http://www.temple.edu/,temple
US,Temple University School of Podiatric Medicine,http://www.pcpm.edu/,pcpm
US,Tennessee State University,http://www.tnstate.edu/,tnstate
US,Tennessee Technological University,http://www.tntech.edu/,tntech
US,Tennessee Temple University,http://www.tntemple.edu/,tntemple
US,Tennessee Wesleyan College,http://www.twcnet.edu/,twcnet
US,Texas A&M International University,http://www.tamiu.edu/,tamiu
US,Texas A&M University,http://www.tamu.edu/,tamu
US,Texas A&M University - Commerce,http://www.tamu-commerce.edu/,tamu-commerce
US,Texas A&M University - Corpus Christi,http://www.tamucc.edu/,tamucc
US,Texas A&M University - Galveston,http://www.tamug.tamu.edu/,tamug
US,Texas A&M University - Kingsville,http://www.tamuk.edu/,tamuk
US,Texas A&M University - Texarkana,http://www.tamut.edu/,tamut
US,Texas Chiropractic College,http://www.txchiro.edu/,txchiro
US,Texas Christian University,http://www.tcu.edu/,tcu
US,Texas College,http://www.texascollege.edu/,texascollege
US,Texas College of Osteopathic Medicine,http://www.hsc.unt.edu/education/tcom/,hsc
US,Texas Lutheran University,http://www.txlutheran.edu/,txlutheran
US,Texas Southern University,http://www.tsu.edu/,tsu
US,Texas Tech University,http://www.ttu.edu/,ttu
US,Texas Tech University Health Science Center,http://www.ttuhsc.edu/,ttuhsc
US,Texas Wesleyan University,http://www.txwesleyan.edu/,txwesleyan
US,Texas Woman's University,http://www.twu.edu/,twu
US,The American College,http://www.amercoll.edu/,amercoll
US,The Art Institute of Boston,http://www.aiboston.edu/,aiboston
US,The Art Institutes International Portland,http://www.aipd.aii.edu/,aipd
US,The Art Institutes International San Francisco,http://www.aisf.aii.edu/,aisf
US,The Boston Conservatory,http://www.bostonconservatory.edu/,bostonconservatory
US,The Catholic University of America,http://www.cua.edu/,cua
US,The Chicago School of Professional Psychology,http://www.thechicagoschool.edu/,thechicagoschool
US,The College of Insurance,http://www.tci.edu/,tci
US,The College of New Jersey,http://www.tcnj.edu/,tcnj
US,The College of Santa Fe,http://www.csf.edu/,csf
US,The College of St. Scholastica,http://www.css.edu/,css
US,The College of Westchester,http://www.cw.edu/,cw
US,The College of Wooster,http://www.wooster.edu/,wooster
US,The Cooper Union for the Advancement of Science and Art,http://www.cooper.edu/,cooper
US,The Corcoran College of Art,http://www.corcoran.edu/college/,corcoran
US,The Curtis Institute of Music,http://www.curtis.edu/,curtis
US,The Defiance College,http://www.defiance.edu/,defiance
US,The Dickinson School of Law,http://www.dsl.edu/,dsl
US,The Illinois Institute of Art-Chicago,http://www.ilic.artinstitutes.edu/,ilic
US,The Johns Hopkins University,http://www.jhu.edu/,jhu
US,The Juilliard School,http://www.juilliard.edu/,juilliard
US,The Leadership Institute of Seattle,http://www.lios.org/,lios
US,"The Maryland Institute, College of Art",http://www.mica.edu/,mica
US,The Master's College,http://www.masters.edu/,masters
US,The McGregor School of Antioch University,http://www.mcgregor.edu/,mcgregor
US,The Naropa Institute,http://www.naropa.edu/,naropa
US,The New School,http://www.newschool.edu/,newschool
US,The Rockefeller University,http://www.rockefeller.edu/,rockefeller
US,The School of the Art Institute of Chicago,http://www.artic.edu/,artic
US,The Scripps Research Institute,http://www.scripps.edu/,scripps
US,The Southern Christian University,http://www.southernchristian.edu/,southernchristian
US,The Tulane University of New Orleans,http://www.tulane.edu/,tulane
US,The Union Institute,http://www.tui.edu/,tui
US,Thiel College,http://www.thiel.edu/,thiel
US,Thomas A. Edison State College,http://www.tesc.edu/,tesc
US,Thomas Aquinas College,http://www.thomasaquinas.edu/,thomasaquinas
US,Thomas College Maine,http://www.thomas.edu/,thomas
US,Thomas Jefferson University,http://www.tju.edu/,tju
US,Thomas More College,http://www.thomasmore.edu/,thomasmore
US,Thomas More College of Liberal Arts,http://www.thomasmorecollege.edu/,thomasmorecollege
US,Thomas University,http://www.thomasu.edu/,thomasu
US,Thunderbird School of Global Management,http://www.thunderbird.edu/,thunderbird
US,Tiffin University,http://www.tiffin.edu/,tiffin
US,Toccoa Falls College,http://www.toccoafalls.edu/,toccoafalls
US,Tomball College,http://wwwtc.nhmccd.edu/,nhmccd
US,Tougaloo College,http://www.tougaloo.edu/,tougaloo
US,Touro College,http://www.touro.edu/,touro
US,Touro University,http://www.tu.edu/,tu
US,Towson University,http://www.towson.edu/,towson
US,Transylvania University,http://www.transy.edu/,transy
US,Trevecca Nazarene University,http://www.trevecca.edu/,trevecca
US,Tri-College University,http://www.ndsu.nodak.edu/tricollege/,ndsu
US,Trident University,http://www.trident.edu/,trident
US,Trinity Bible College,http://www.tbc2day.edu/,tbc2day
US,Trinity Christian College,http://www.trnty.edu/,trnty
US,Trinity College Connecticut,http://www.trincoll.edu/,trincoll
US,Trinity College of Florida,http://www.trinitycollege.edu/,trinitycollege
US,Trinity College of Vermont,http://www.trinityvt.edu/,trinityvt
US,Trinity International University,http://www.trin.edu/,trin
US,"Trinity International University (Excel), Miami",http://www.tiu.edu/excel/index.html,tiu
US,Trinity University,http://www.trinitydc.edu/,trinitydc
US,Trinity University,http://www.trinity.edu/,trinity
US,Tri-State University,http://www.tristate.edu/,tristate
US,Triton College,http://www.triton.cc.il.us/,triton
US,Troy University,http://www.troy.edu/,troy
US,"Troy University, Dothan",http://dothan.troy.edu/,troy
US,"Troy University, Montgomery",http://montgomery.troy.edu/,troy
US,"Troy University, Phenix City",http://phenix.troy.edu/,troy
US,"Troy University, Troy",http://troy.troy.edu/,troy
US,Truman College,http://www.trumancollege.net/,trumancollege
US,Truman State University,http://www.truman.edu/,truman
US,Tufts University,http://www.tufts.edu/,tufts
US,Tui Online University,http://www.tuiu.edu/,tuiu
US,Tusculum College,http://www.tusculum.edu/,tusculum
US,Tuskegee University,http://www.tusk.edu/,tusk
US,Uniformed Services Universty of the Health Sciences,http://www.usuhs.mil/,usuhs
US,Union College,http://www.union.edu/,union
US,Union College Kentucky,http://www.unionky.edu/,unionky
US,Union College Nebraska,http://www.ucollege.edu/,ucollege
US,Union Theological Seminary (UTS),http://www.union-psce.edu/,union-psce
US,Union University,http://www.uu.edu/,uu
US,United States Air Force Academy,http://www.usafa.af.mil/,usafa
US,United States Coast Guard Academy,http://www.cga.edu/,cga
US,United States International University,http://www.usiu.edu/,usiu
US,United States Merchant Marine Academy,http://www.usmma.edu/,usmma
US,United States Military Academy,http://www.usma.edu/,usma
US,United States Naval Academy,http://www.usna.edu/,usna
US,United States Sports Academy,http://www.sport.ussa.edu/,sport
US,Unity College,http://www.unity.edu/,unity
US,University of Advancing Technology (UAT),http://www.uat.edu/,uat
US,University of Akron,http://www.uakron.edu/,uakron
US,University of Alabama - Birmingham,http://www.uab.edu/,uab
US,University of Alabama - Huntsville,http://www.uah.edu/,uah
US,University of Alabama - Tuscaloosa,http://www.ua.edu/,ua
US,University of Alanta,http://www.uofa.edu/,uofa
US,University of Alaska - Anchorage,http://www.uaa.alaska.edu/,uaa
US,University of Alaska - Fairbanks,http://www.uaf.edu/,uaf
US,University of Alaska - Southeast,http://www.uas.alaska.edu/,uas
US,University of Alaska (System),http://www.alaska.edu/,alaska
US,University of Arizona,http://www.arizona.edu/,arizona
US,University of Arkansas at Fayetteville,http://www.uark.edu/,uark
US,University of Arkansas at Little Rock,http://www.ualr.edu/,ualr
US,University of Arkansas at Monticello,http://www.uamont.edu/,uamont
US,University of Arkansas at Pine Bluff,http://www.uapb.edu/,uapb
US,University of Arkansas for Medical Sciences,http://www.uams.edu/,uams
US,University of Arkansas (System),http://www.uasys.edu/,uasys
US,University of Baltimore,http://www.ubalt.edu/,ubalt
US,University of Bridgeport,http://www.bridgeport.edu/,bridgeport
US,"University of California, Berkeley",http://www.berkeley.edu/,berkeley
US,"University of California, Davis",http://www.ucdavis.edu/,ucdavis
US,"University of California, Hastings College of Law",http://www.uchastings.edu/,uchastings
US,"University of California, Irvine",http://www.uci.edu/,uci
US,"University of California, Los Angeles",http://www.ucla.edu/,ucla
US,"University of California, Merced",http://www.ucmerced.edu/,ucmerced
US,"University of California, Oakland",http://www.ucop.edu/,ucop
US,"University of California, Riverside",http://www.ucr.edu/,ucr
US,"University of California, San Diego",http://www.ucsd.edu/,ucsd
US,"University of California, San Francisco",http://www.ucsf.edu/,ucsf
US,"University of California, Santa Barbara",http://www.ucsb.edu/,ucsb
US,"University of California, Santa Cruz",http://www.ucsc.edu/,ucsc
US,University of California System,http://www.universityofcalifornia.edu/,universityofcalifornia
US,University of Central Arkansas,http://www.uca.edu/,uca
US,University of Central Florida,http://www.ucf.edu/,ucf
US,University of Central Missouri,http://www.ucmo.edu/,ucmo
US,University of Central Oklahoma,http://www.ucok.edu/,ucok
US,University of Central Texas,http://www.vvm.com/uct/,vvm
US,University of Charleston,http://www.uchaswv.edu/,uchaswv
US,University of Charleston South Carolina,http://univchas.cofc.edu/,cofc
US,University of Chicago,http://www.uchicago.edu/,uchicago
US,University of Cincinnati,http://www.uc.edu/,uc
US,University of Colorado at Boulder,http://www.colorado.edu/,colorado
US,University of Colorado at Colorado Springs,http://www.uccs.edu/,uccs
US,University of Colorado at Denver,http://www.cudenver.edu/,cudenver
US,University of Colorado Health Sciences Center,http://www.uchsc.edu/,uchsc
US,University of Connecticut,http://www.uconn.edu/,uconn
US,University of Connecticut at Avery Point,http://www.averypoint.uconn.edu/,averypoint
US,University of Connecticut at Hartford,http://vm.uconn.edu/~wwwhtfd/ugrad/,uconn
US,University of Connecticut at Stamford,http://www.stamford.uconn.edu/,stamford
US,University of Connecticut at Waterbury,http://www.waterbury.uconn.edu/,waterbury
US,University of Connecticut Health Center,http://www.uchc.edu/,uchc
US,University of Dallas,http://www.udallas.edu/,udallas
US,University of Dayton,http://www.udayton.edu/,udayton
US,University of Delaware,http://www.udel.edu/,udel
US,University of Denver,http://www.du.edu/,du
US,University of Detroit Mercy,http://www.udmercy.edu/,udmercy
US,University of Dubuque,http://www.dbq.edu/,dbq
US,University of Evansville,http://www.evansville.edu/,evansville
US,University of Findlay,http://www.findlay.edu/,findlay
US,University of Florida,http://www.ufl.edu/,ufl
US,University of Georgia,http://www.uga.edu/,uga
US,University of Great Falls,http://www.ugf.edu/,ugf
US,University of Hartford,http://www.hartford.edu/,hartford
US,University of Hawaii - Hilo,http://www.uhh.hawaii.edu/,uhh
US,University of Hawaii - Manoa,http://www.uhm.hawaii.edu/,uhm
US,University Of Hawaii - System,http://www.hawaii.edu/,hawaii
US,University of Hawaii - West Oahu,http://www.uhwo.hawaii.edu/,uhwo
US,University of Health Sciences,http://www.uhs.edu/,uhs
US,University of Houston,http://www.uh.edu/,uh
US,"University of Houston, Clear Lake",http://www.cl.uh.edu/,cl
US,"University of Houston, Downtown",http://www.dt.uh.edu/,dt
US,"University of Houston, Victoria",http://www.vic.uh.edu/,vic
US,University of Idaho,http://www.uidaho.edu/,uidaho
US,University of Illinois,http://www.uillinois.edu/,uillinois
US,University of Illinois at Chicago,http://www.uic.edu/,uic
US,University of Illinois at Springfield,http://www.uis.edu/,uis
US,University of Illinois at Urbana-Champaign,http://www.uiuc.edu/,uiuc
US,University of Indianapolis,http://www.uindy.edu/,uindy
US,University of Iowa,http://www.uiowa.edu/,uiowa
US,University of Kansas,http://www.ku.edu/,ku
US,University of Kentucky,http://www.uky.edu/,uky
US,University of La Verne,http://www.ulaverne.edu/,ulaverne
US,University of Louisiana at Lafayette,http://www.louisiana.edu/,louisiana
US,University of Louisiana at Monroe,http://www.ulm.edu/,ulm
US,University of Louisville,http://www.louisville.edu/,louisville
US,"University of Maine, Augusta",http://www.uma.maine.edu/,uma
US,"University of Maine, Farmington",http://www.umf.maine.edu/,umf
US,"University of Maine, Fort Kent",http://www.umfk.maine.edu/,umfk
US,"University of Maine, Machias",http://www.umm.maine.edu/,umm
US,"University of Maine, Orono",http://www.umaine.edu/,umaine
US,"University of Maine, Presque Isle",http://www.umpi.maine.edu/,umpi
US,University of Maine (System),http://www.maine.edu/,maine
US,University of Management & Technology,http://www.umtweb.edu/,umtweb
US,University of Mary,http://www.umary.edu/,umary
US,University of Mary Hardin-Baylor,http://www.umhb.edu/,umhb
US,University of Maryland at Baltimore,http://www.umbc.edu/,umbc
US,University of Maryland at College Park,http://www.umd.edu/,umd
US,University of Maryland Baltimore County,http://www.umbc.edu/,umbc
US,University of Maryland Eastern Shore,http://www.umes.edu/,umes
US,University of Maryland Medicine,http://www.umm.edu/,umm
US,University of Maryland (System),http://www.ums.edu/,ums
US,University of Maryland University College,http://www.umuc.edu/,umuc
US,University of Massachusetts at Amherst,http://www.umass.edu/,umass
US,University of Massachusetts at Boston,http://www.umb.edu/,umb
US,University of Massachusetts at Dartmouth,http://www.umassd.edu/,umassd
US,University of Massachusetts at Lowell,http://www.uml.edu/,uml
US,University of Massachusetts Medical Center at Worcester,http://www.ummed.edu/,ummed
US,University of Massachusetts (System),http://www.massachusetts.edu/,massachusetts
US,University of Medicine and Dentistry of New Jersey,http://www.umdnj.edu/,umdnj
US,University of Memphis,http://www.memphis.edu/,memphis
US,University of Miami,http://www.miami.edu/,miami
US,University of Michigan - Ann Arbor,http://www.umich.edu/,umich
US,University of Michigan - Dearborn,http://www.umd.umich.edu/,umd
US,University of Michigan - Flint,http://www.flint.umich.edu/,flint
US,University of Minnesota - Crookston,http://www.crk.umn.edu/,crk
US,University of Minnesota - Duluth,http://www.d.umn.edu/,d
US,University of Minnesota - Morris,http://www.mrs.umn.edu/,mrs
US,University of Minnesota - Twin Cities Campus,http://www1.umn.edu/twincities/,umn
US,University of Mississippi,http://www.olemiss.edu/,olemiss
US,University of Mississippi Medical Center,http://www.umc.edu/,umc
US,University of Missouri - Columbia,http://www.missouri.edu/,missouri
US,University of Missouri - Kansas City,http://www.umkc.edu/,umkc
US,University of Missouri - Saint Louis,http://www.umsl.edu/,umsl
US,University of Mobile,http://www.umobile.edu/,umobile
US,University of Montana,http://www.umt.edu/,umt
US,University of Montana Western,http://www.umwestern.edu/,umwestern
US,University of Montevallo,http://www.montevallo.edu/,montevallo
US,University of Nebraska - Kearney,http://www.unk.edu/,unk
US,University of Nebraska - Lincoln,http://www.unl.edu/,unl
US,University of Nebraska Medical Center,http://www.unmc.edu/,unmc
US,University of Nebraska - Omaha,http://www.unomaha.edu/,unomaha
US,University of Nebraska (System),http://www.nebraska.edu/,nebraska
US,University of Nevada - Las Vegas,http://www.unlv.edu/,unlv
US,University of Nevada - Reno,http://www.unr.edu/,unr
US,University of New England,http://www.une.edu/,une
US,"University of New England, Westbrook College Campus",http://www.une.edu/wcdirctn.html,une
US,University of New Hampshire,http://www.unh.edu/,unh
US,University of New Hampshire - Manchester,http://www.unh.edu/unhm/,unh
US,University of New Haven,http://www.newhaven.edu/,newhaven
US,University of New Mexico,http://www.unm.edu/,unm
US,University of New Orleans,http://www.uno.edu/,uno
US,University of North Alabama,http://www.una.edu/,una
US,University of North America,http://www.universityofnorthamerica.org/,universityofnorthamerica
US,University of North Carolina at Asheville,http://www.unca.edu/,unca
US,University of North Carolina at Chapel Hill,http://www.unc.edu/,unc
US,University of North Carolina at Charlotte,http://www.uncc.edu/,uncc
US,University of North Carolina at Greensboro,http://www.uncg.edu/,uncg
US,University of North Carolina at Pembroke,http://www.uncp.edu/,uncp
US,University of North Carolina at Wilmington,http://www.uncwil.edu/,uncwil
US,University of North Dakota,http://www.und.nodak.edu/,und
US,University of Northern Colorado,http://www.univnorthco.edu/,univnorthco
US,University of Northern Iowa,http://www.uni.edu/,uni
US,University of Northern Virginia,http://www.unva.edu/,unva
US,University of Northern Washington,http://www.unw.edu/,unw
US,University of North Florida,http://www.unf.edu/,unf
US,University of North Texas,http://www.unt.edu/,unt
US,University of North Texas Health Science Center at Fort Worth,http://www.hsc.unt.edu/,hsc
US,University of NorthWest,http://www.unw.ac/,unw
US,University of Notre Dame,http://www.nd.edu/,nd
US,University of Oklahoma,http://www.ou.edu/,ou
US,University of Oklahoma Health Sciences Center,http://www.ouhsc.edu/,ouhsc
US,University of Oregon,http://www.uoregon.edu/,uoregon
US,University of Osteopathic Medicine and Health Science,http://www.uomhs.edu/,uomhs
US,University of Pennsylvania,http://www.upenn.edu/,upenn
US,University of Phoenix,http://www.phoenix.edu/,phoenix
US,University of Pittsburgh,http://www.pitt.edu/,pitt
US,University of Pittsburgh at Bradford,http://www.upb.pitt.edu/,upb
US,University of Pittsburgh at Greensburg,http://www.pitt.edu/~upg/,pitt
US,University of Pittsburgh at Johnstown,http://www.pitt.edu/~upjweb/,pitt
US,University of Portland,http://www.uofport.edu/,uofport
US,University of Puget Sound,http://www.ups.edu/,ups
US,University of Redlands,http://www.redlands.edu/,redlands
US,University of Rhode Island,http://www.uri.edu/,uri
US,University of Richmond,http://www.urich.edu/,urich
US,University of Rio Grande,http://www.urgrgcc.edu/,urgrgcc
US,University of Rochester,http://www.rochester.edu/,rochester
US,University of San Diego,http://www.sandiego.edu/,sandiego
US,University of San Francisco,http://www.usfca.edu/,usfca
US,University of Science and Arts of Oklahoma,http://www.usao.edu/,usao
US,University of Scranton,http://www.uofs.edu/,uofs
US,University of Sioux Falls,http://www.thecoo.edu/,thecoo
US,University of South Alabama,http://www.usouthal.edu/,usouthal
US,University of South Carolina,http://www.sc.edu/,sc
US,University of South Carolina - Aiken,http://www.usca.sc.edu/,usca
US,University of South Carolina - Beaufort,http://www.sc.edu/beaufort/,sc
US,University of South Carolina - Lancaster,http://www.sc.edu/lancaster/,sc
US,University of South Carolina - Salkehatchie,http://www.rcce.sc.edu/salkehatchie/,rcce
US,University of South Carolina - Spartanburg,http://www.uscs.edu/,uscs
US,University of South Carolina - Sumter,http://www.uscsumter.edu/,uscsumter
US,University of South Carolina - Union,http://www.sc.edu/union/,sc
US,University of South Dakota,http://www.usd.edu/,usd
US,University of Southern California,http://www.usc.edu/,usc
US,University of Southern Indiana,http://www.usi.edu/,usi
US,University of Southern Maine,http://www.usm.maine.edu/,usm
US,University of Southern Mississippi,http://www.usm.edu/,usm
US,University of South Florida,http://www.usf.edu/,usf
US,University of St. Francis,http://www.stfrancis.edu/,stfrancis
US,"University of St. Thomas, Houston",http://www.stthom.edu/,stthom
US,"University of St. Thomas, St. Paul",http://www.stthomas.edu/,stthomas
US,University of Tampa,http://www.utampa.edu/,utampa
US,University of Tennessee - Chattanooga,http://www.utc.edu/,utc
US,University of Tennessee - Knoxville,http://www.utk.edu/,utk
US,University of Tennessee - Martin,http://www.utm.edu/,utm
US,University of Tennessee - Memphis,http://www.utmem.edu/,utmem
US,University of Tennessee Space Institute,http://www.utsi.edu/,utsi
US,University of Texas,http://www.utsystem.edu/,utsystem
US,University of Texas at Arlington,http://www.uta.edu/,uta
US,University of Texas at Austin,http://www.utexas.edu/,utexas
US,University of Texas at Brownsville,http://www.utb.edu/,utb
US,University of Texas at Dallas,http://www.utdallas.edu/,utdallas
US,University of Texas at El Paso,http://www.utep.edu/,utep
US,University of Texas at San Antonio,http://www.utsa.edu/,utsa
US,University of Texas at Tyler,http://www.uttyl.edu/,uttyl
US,University of Texas Health Center at Houston,http://www.uthouston.edu/,uthouston
US,University of Texas Health Center at Tyler,http://www.uthct.edu/,uthct
US,University of Texas Health Science Center at San Antonio,http://www.uthscsa.edu/,uthscsa
US,University of Texas M.D. Anderson Cancer Center,http://www.mdanderson.org/,mdanderson
US,University of Texas Medical Branch Galveston,http://www.utmb.edu/,utmb
US,University of Texas of the Permian Basin,http://www.utpb.edu/,utpb
US,University of Texas Pan American,http://www.panam.edu/,panam
US,University of Texas Southwestern Medical Center at Dallas,http://www.utsouthwestern.edu/,utsouthwestern
US,University of the Arts,http://www.uarts.edu/,uarts
US,University of the District of Columbia,http://www.udc.edu/,udc
US,University of the Incarnate World,http://www.uiw.edu/,uiw
US,University of the Ozarks,http://www.ozarks.edu/,ozarks
US,University of the Pacific,http://www.pacific.edu/,pacific
US,University of the Sciences in Philadelphia,http://www.usip.edu/,usip
US,University of the South,http://www.sewanee.edu/,sewanee
US,University of the Southwest,http://www.usw.edu/,usw
US,University of Toledo,http://www.utoledo.edu/,utoledo
US,University of Tulsa,http://www.utulsa.edu/,utulsa
US,University of Utah,http://www.utah.edu/,utah
US,University of Vermont,http://www.uvm.edu/,uvm
US,University of Virginia,http://www.virginia.edu/,virginia
US,"University of Virginia, College at Wise",http://www.wise.virginia.edu/,wise
US,University of Washington,http://www.washington.edu/,washington
US,"University of Washington, Tacoma",http://www.tacoma.washington.edu/,tacoma
US,University of West Alabama,http://www.uwa.edu/,uwa
US,University of West Florida,http://www.uwf.edu/,uwf
US,University of West Los Angeles,http://www.uwla.edu/,uwla
US,University of Wisconsin - Eau Claire,http://www.uwec.edu/,uwec
US,University of Wisconsin - Green Bay,http://www.uwgb.edu/,uwgb
US,University of Wisconsin - La Crosse,http://www.uwlax.edu/,uwlax
US,University of Wisconsin - Madison,http://www.wisc.edu/,wisc
US,University of Wisconsin - Milwaukee,http://www.uwm.edu/,uwm
US,University of Wisconsin - Oshkosh,http://www.uwosh.edu/,uwosh
US,University of Wisconsin - Parkside,http://www.uwp.edu/,uwp
US,University of Wisconsin - Platteville,http://www.uwplatt.edu/,uwplatt
US,University of Wisconsin - River Falls,http://www.uwrf.edu/,uwrf
US,University of Wisconsin - Stevens Point,http://www.uwsp.edu/,uwsp
US,University of Wisconsin - Stout,http://www.uwstout.edu/,uwstout
US,University of Wisconsin - Superior,http://www.uwsuper.edu/,uwsuper
US,University of Wisconsin - Whitewater,http://www.uww.edu/,uww
US,University of Wyoming,http://www.uwyo.edu/,uwyo
US,Upper Iowa University,http://www.uiu.edu/,uiu
US,Urbana University,http://www.urbana.edu/,urbana
US,Ursinus College,http://www.ursinus.edu/,ursinus
US,Ursuline College,http://www.ursuline.edu/,ursuline
US,Utah State University,http://www.usu.edu/,usu
US,Utah Valley State College,http://www.uvsc.edu/,uvsc
US,Utica College,http://www.ucsu.edu/,ucsu
US,Valdosta State University,http://www.valdosta.edu/,valdosta
US,Valley City State University,http://www.vcsu.nodak.edu/,vcsu
US,Valley Forge Christian College,http://www.vfcc.edu/,vfcc
US,Valparaiso University,http://www.valpo.edu/,valpo
US,Vanderbilt University,http://www.vanderbilt.edu/,vanderbilt
US,VanderCook College of Music,http://www.vandercook.edu/,vandercook
US,Vanguard University of Southern California,http://www.vanguard.edu/,vanguard
US,Vassar College,http://www.vassar.edu/,vassar
US,Vennard College,http://www.vennard.edu/,vennard
US,Vermont Law School,http://www.vermontlaw.edu/,vermontlaw
US,Vermont Technical College,http://www.vtc.vsc.edu/,vtc
US,Villa Julie College,http://www.vjc.edu/,vjc
US,Villanova University,http://www.villanova.edu/,villanova
